"","ship_type","fuel_type","year","consumption"
"613","B","MeOH",2042,622.286075851393
"614","B","NH3",2042,854.238356997972
"615","B","RefPO",2042,683.668035714286
"616","B","H2",2042,844.531102941176
"617","G","Oil",2042,658.193636154023
"618","G","LNG",2042,1034.30428538489
"619","G","LPG",2042,1114.40192364702
"620","G","MeOH",2042,523.475640449983
"621","G","NH3",2042,726.282632997543
"622","G","RefPO",2042,585.061009914687
"623","G","H2",2042,992.514213248131
"624","O","Oil",2042,351.491771682728
"625","O","LNG",2042,627.663878004871
"626","O","LPG",2042,650.910688301348
"627","O","MeOH",2042,339.158727062281
"628","O","NH3",2042,484.816236803763
"629","O","RefPO",2042,418.442585336581
"630","O","H2",2042,732.274524339016
"631","C","Oil",2043,565.24924742268
"632","C","LNG",2043,828.204025527737
"633","C","LPG",2043,1012.2493645339
"634","C","MeOH",2043,495.83267317779
"635","C","NH3",2043,699.689607773433
"636","C","RefPO",2043,538.332616593029
"637","C","H2",2043,897.221027655048
"638","T","Oil",2043,678.447932489451
"639","T","LNG",2043,1211.51416515973
"640","T","LPG",2043,1166.64327015382
"641","T","MeOH",2043,483.54293434007
"642","T","NH3",2043,633.607982928367
"643","T","RefPO",2043,605.757082579867
"644","T","H2",2043,1211.51416515973
"645","B","Oil",2043,750.920426470588
"646","B","LNG",2043,1489.92148109244
"647","B","LPG",2043,1324.37464985994
"648","B","MeOH",2043,614.788653250774
"649","B","NH3",2043,843.946328600406
"650","B","RefPO",2043,675.431071428571
"651","B","H2",2043,834.356029411765
"652","G","Oil",2043,650.263592344939
"653","G","LNG",2043,1021.84278797062
"654","G","LPG",2043,1100.97539444646
"655","G","MeOH",2043,517.168705022875
"656","G","NH3",2043,717.532239828898
"657","G","RefPO",2043,578.01208208439
"658","G","H2",2043,980.556210678876
"659","O","Oil",2043,347.256931060044
"660","O","LNG",2043,620.101662607222
"661","O","LPG",2043,643.068390851934
"662","O","MeOH",2043,335.072477338639
"663","O","NH3",2043,478.975077324199
"664","O","RefPO",2043,413.401108404815
"665","O","H2",2043,723.451939708426
"666","C","Oil",2044,558.355963917526
"667","C","LNG",2044,818.103976435935
"668","C","LPG",2044,999.904860088365
"669","C","MeOH",2044,489.785933260988
"670","C","NH3",2044,691.156807678635
"671","C","RefPO",2044,531.767584683358
"672","C","H2",2044,886.279307805596
"673","T","Oil",2044,670.17417721519
"674","T","LNG",2044,1196.73960216998
"675","T","LPG",2044,1152.41591320072
"676","T","MeOH",2044,477.646069287142
"677","T","NH3",2044,625.881056307289
"678","T","RefPO",2044,598.369801084991
"679","T","H2",2044,1196.73960216998
"680","B","Oil",2044,741.762860294118
"681","B","LNG",2044,1471.75170693277
"682","B","LPG",2044,1308.2237394958
"683","B","MeOH",2044,607.291230650155
"684","B","NH3",2044,833.65430020284
"685","B","RefPO",2044,667.194107142857
"686","B","H2",2044,824.180955882353
"687","G","Oil",2044,642.333548535854
"688","G","LNG",2044,1009.38129055634
"689","G","LPG",2044,1087.54886524589
"690","G","MeOH",2044,510.861769595767
"691","G","NH3",2044,708.781846660253
"692","G","RefPO",2044,570.963154254093
"693","G","H2",2044,968.598208109621
"694","O","Oil",2044,343.022090437361
"695","O","LNG",2044,612.539447209573
"696","O","LPG",2044,635.22609340252
"697","O","MeOH",2044,330.986227614997
"698","O","NH3",2044,473.133917844636
"699","O","RefPO",2044,408.359631473049
"700","O","H2",2044,714.629355077835
"701","C","Oil",2045,222.882833333333
"702","C","LNG",2045,612.315476190476
"703","C","LPG",2045,748.385582010582
