"","ship_type","fuel_type","year","consumption"
"725","G","MeOH",2045,1594.97767555135
"726","G","NH3",2045,1770.32816239695
"727","G","RefPO",2045,237.68294772922
"728","G","H2",2045,2419.27286081528
"729","O","Oil",2045,137.975746820467
"730","O","LNG",2045,461.972366586386
"731","O","LPG",2045,479.082454237734
"732","O","MeOH",2045,998.508694095487
"733","O","NH3",2045,1141.86824954869
"734","O","RefPO",2045,164.256841452937
"735","O","H2",2045,1724.69683525584
"736","C","Oil",2046,224.658389583333
"737","C","LNG",2046,617.19337797619
"738","C","LPG",2046,754.347461970899
"739","C","MeOH",2046,1478.01572094298
"740","C","NH3",2046,1668.55037356322
"741","C","RefPO",2046,213.960371031746
"742","C","H2",2046,2139.60371031746
"743","T","Oil",2046,280.35475177305
"744","T","LNG",2046,938.687784954407
"745","T","LPG",2046,903.921570696837
"746","T","MeOH",2046,1498.60681457633
"747","T","NH3",2046,1570.95335045243
"748","T","RefPO",2046,250.316742654509
"749","T","H2",2046,3003.8009118541
"750","B","Oil",2046,315.216694915254
"751","B","LNG",2046,1172.68115667877
"752","B","LPG",2046,1042.38325038113
"753","B","MeOH",2046,1935.54110912875
"754","B","NH3",2046,2125.59916877719
"755","B","RefPO",2046,283.528244103668
"756","B","H2",2046,2101.44463276836
"757","G","Oil",2046,264.05089974293
"758","G","LNG",2046,778.007115313992
"759","G","LPG",2046,838.256824580732
"760","G","MeOH",2046,1575.04045460695
"761","G","NH3",2046,1748.19906036699
"762","G","RefPO",2046,234.711910882605
"763","G","H2",2046,2389.03195005509
"764","O","Oil",2046,136.251049985211
"765","O","LNG",2046,456.197712004056
"766","O","LPG",2046,473.093923559762
"767","O","MeOH",2046,986.027335419293
"768","O","NH3",2046,1127.59489642934
"769","O","RefPO",2046,162.203630934776
"770","O","H2",2046,1703.13812481514
"771","C","Oil",2047,221.8146125
"772","C","LNG",2047,609.380803571428
