"","ship_type","fuel_type","year","consumption"
"744","T","LNG",2046,895.803571428571
"745","T","LPG",2046,265.42328042328
"746","T","MeOH",2046,2200.21929824561
"747","T","NH3",2046,3459.65517241379
"748","T","RefPO",2046,0
"749","T","H2",2046,3185.07936507936
"750","B","Oil",2046,188.81
"751","B","LNG",2046,1011.48214285714
"752","B","LPG",2046,299.698412698413
"753","B","MeOH",2046,2484.34210526316
"754","B","NH3",2046,3906.41379310345
"755","B","RefPO",2046,0
"756","B","H2",2046,3596.38095238095
"757","G","Oil",2046,156.42
"758","G","LNG",2046,837.964285714285
"759","G","LPG",2046,248.285714285714
"760","G","MeOH",2046,2058.15789473684
"761","G","NH3",2046,3236.27586206896
"762","G","RefPO",2046,0
"763","G","H2",2046,2979.42857142857
"764","O","Oil",2046,97.4333333333333
"765","O","LNG",2046,521.964285714285
"766","O","LPG",2046,154.656084656085
"767","O","MeOH",2046,1282.01754385965
"768","O","NH3",2046,2015.86206896552
"769","O","RefPO",2046,0
"770","O","H2",2046,1855.87301587302
"771","C","Oil",2047,138.58
"772","C","LNG",2047,742.392857142857
"773","C","LPG",2047,219.968253968254
"774","C","MeOH",2047,1823.42105263158
"775","C","NH3",2047,2867.1724137931
"776","C","RefPO",2047,0
"777","C","H2",2047,2639.61904761905
"778","T","Oil",2047,165.1
