"","ship_type","fuel_type","year","consumption"
"710","T","LPG",2040,864.251941911516
"711","T","MeOH",2040,1432.83874580067
"712","T","NH3",2040,1502.01027146001
"713","T","RefPO",2040,239.331306990881
"714","T","H2",2040,2871.97568389058
"715","B","Oil",2040,301.383050847458
"716","B","LNG",2040,1121.21670702179
"717","B","LPG",2040,996.637072908259
"718","B","MeOH",2040,1850.59768064228
"719","B","NH3",2040,2032.31482563803
"720","B","RefPO",2040,271.085283831047
"721","B","H2",2040,2009.22033898305
"722","G","Oil",2040,252.462724935733
"723","G","LNG",2040,743.863385971355
"724","G","LPG",2040,801.468968049945
"725","G","MeOH",2040,1505.91800838858
"726","G","NH3",2040,1671.47735129864
"727","G","RefPO",2040,224.411311053985
"728","G","H2",2040,2284.18655894234
"729","O","Oil",2040,130.271517302573
"730","O","LNG",2040,436.176955254151
"731","O","LPG",2040,452.331657300601
"732","O","MeOH",2040,942.75440153178
"733","O","NH3",2040,1078.10910871095
"734","O","RefPO",2040,155.08513964592
"735","O","H2",2040,1628.39396628216
"736","C","Oil",2041,212.1140125
"737","C","LNG",2041,582.730803571428
"738","C","LPG",2041,712.226537698413
"739","C","MeOH",2041,1395.48692434211
"740","C","NH3",2041,1575.3825862069
"741","C","RefPO",2041,202.013345238095
"742","C","H2",2041,2020.13345238095
"743","T","Oil",2041,264.700425531915
"744","T","LNG",2041,886.273746200608
"745","T","LPG",2041,853.448792637622
"746","T","MeOH",2041,1414.92826147816
"747","T","NH3",2041,1483.23514306676
"748","T","RefPO",2041,236.339665653495
"749","T","H2",2041,2836.07598784194
"750","B","Oil",2041,297.615762711864
"751","B","LNG",2041,1107.20149818402
"752","B","LPG",2041,984.179109496906
"753","B","MeOH",2041,1827.46520963425
"754","B","NH3",2041,2006.91089031755
"755","B","RefPO",2041,267.696717783158
"756","B","H2",2041,1984.10508474576
"757","G","Oil",2041,249.306940874036
"758","G","LNG",2041,734.565093646713
"759","G","LPG",2041,791.45060594932
"760","G","MeOH",2041,1487.09403328372
"761","G","NH3",2041,1650.58388440741
"762","G","RefPO",2041,221.60616966581
"763","G","H2",2041,2255.63422695556
"764","O","Oil",2041,128.643123336291
"765","O","LNG",2041,430.724743313474
"766","O","LPG",2041,446.677511584344
"767","O","MeOH",2041,930.969971512632
"768","O","NH3",2041,1064.63274485206
"769","O","RefPO",2041,153.146575400346
"770","O","H2",2041,1608.03904170364
"771","C","Oil",2042,209.429025
"772","C","LNG",2042,575.354464285714
"773","C","LPG",2042,703.211011904762
"774","C","MeOH",2042,1377.82253289474
"775","C","NH3",2042,1555.44103448276
"776","C","RefPO",2042,199.456214285714
"777","C","H2",2042,1994.56214285714
