"","ship_type","fuel_type","year","consumption"
"681","B","LNG",2039,1525.13130252101
"682","B","LPG",2039,1355.67226890756
"683","B","MeOH",2039,629.3173374613
"684","B","NH3",2039,863.89046653144
"685","B","RefPO",2039,691.392857142857
"686","B","H2",2039,854.073529411765
"687","G","Oil",2039,665.630620244408
"688","G","LNG",2039,1045.99097466978
"689","G","LPG",2039,1126.99364274186
"690","G","MeOH",2039,529.390434814266
"691","G","NH3",2039,734.488960269692
"692","G","RefPO",2039,591.671662439474
"693","G","H2",2039,1003.72871306697
"694","O","Oil",2039,355.463306152706
"695","O","LNG",2039,634.755903844117
"696","O","LPG",2039,658.26538176427
"697","O","MeOH",2039,342.990909445593
"698","O","NH3",2039,490.294215383042
"699","O","RefPO",2039,423.170602562745
"700","O","H2",2039,740.548554484803
"701","C","Oil",2040,0
"702","C","LNG",2040,761.428571428571
"703","C","LPG",2040,0
"704","C","MeOH",2040,3740.35087719298
"705","C","NH3",2040,1470.34482758621
"706","C","RefPO",2040,0
"707","C","H2",2040,1353.65079365079
"708","T","Oil",2040,0
"709","T","LNG",2040,907.142857142857
"710","T","LPG",2040,0
"711","T","MeOH",2040,4456.14035087719
"712","T","NH3",2040,1751.72413793103
"713","T","RefPO",2040,0
"714","T","H2",2040,1612.69841269841
"715","B","Oil",2040,0
"716","B","LNG",2040,1024.28571428571
"717","B","LPG",2040,0
"718","B","MeOH",2040,5031.57894736842
"719","B","NH3",2040,1977.93103448276
"720","B","RefPO",2040,0
"721","B","H2",2040,1820.95238095238
"722","G","Oil",2040,0
"723","G","LNG",2040,848.571428571428
"724","G","LPG",2040,0
"725","G","MeOH",2040,4168.42105263158
"726","G","NH3",2040,1638.62068965517
"727","G","RefPO",2040,0
"728","G","H2",2040,1508.57142857143
"729","O","Oil",2040,0
"730","O","LNG",2040,528.571428571428
"731","O","LPG",2040,0
"732","O","MeOH",2040,2596.49122807018
"733","O","NH3",2040,1020.68965517241
"734","O","RefPO",2040,0
"735","O","H2",2040,939.68253968254
"736","C","Oil",2041,0
"737","C","LNG",2041,751.910714285714
"738","C","LPG",2041,0
"739","C","MeOH",2041,3693.59649122807
"740","C","NH3",2041,1451.96551724138
"741","C","RefPO",2041,0
"742","C","H2",2041,1336.73015873016
"743","T","Oil",2041,0
"744","T","LNG",2041,895.803571428571
"745","T","LPG",2041,0
"746","T","MeOH",2041,4400.43859649123
"747","T","NH3",2041,1729.8275862069
"748","T","RefPO",2041,0
"749","T","H2",2041,1592.53968253968
"750","B","Oil",2041,0
"751","B","LNG",2041,1011.48214285714
"752","B","LPG",2041,0
"753","B","MeOH",2041,4968.68421052631
"754","B","NH3",2041,1953.20689655172
"755","B","RefPO",2041,0
"756","B","H2",2041,1798.19047619048
"757","G","Oil",2041,0
"758","G","LNG",2041,837.964285714285
"759","G","LPG",2041,0
"760","G","MeOH",2041,4116.31578947368
"761","G","NH3",2041,1618.13793103448
"762","G","RefPO",2041,0
"763","G","H2",2041,1489.71428571429
"764","O","Oil",2041,0
"765","O","LNG",2041,521.964285714285
"766","O","LPG",2041,0
"767","O","MeOH",2041,2564.0350877193
"768","O","NH3",2041,1007.93103448276
"769","O","RefPO",2041,0
"770","O","H2",2041,927.936507936508
"771","C","Oil",2042,0
"772","C","LNG",2042,742.392857142857
"773","C","LPG",2042,0
"774","C","MeOH",2042,3646.84210526316
"775","C","NH3",2042,1433.58620689655
"776","C","RefPO",2042,0
"777","C","H2",2042,1319.80952380952
"778","T","Oil",2042,0
"779","T","LNG",2042,884.464285714285
"780","T","LPG",2042,0
"781","T","MeOH",2042,4344.73684210526
"782","T","NH3",2042,1707.93103448276
"783","T","RefPO",2042,0
