"","ship_type","fuel_type","year","consumption"
"708","T","Oil",2040,283.903546099291
"709","T","LNG",2040,950.569908814589
"710","T","LPG",2040,915.363615895531
"711","T","MeOH",2040,1517.57652108996
"712","T","NH3",2040,1590.8388359012
"713","T","RefPO",2040,253.485309017224
"714","T","H2",2040,3041.82370820669
"715","B","Oil",2040,319.206779661017
"716","B","LNG",2040,1187.52522195319
"717","B","LPG",2040,1055.5779750695
"718","B","MeOH",2040,1960.04162949747
"719","B","NH3",2040,2152.50548736931
"720","B","RefPO",2040,287.117209218904
"721","B","H2",2040,2128.04519774011
"722","G","Oil",2040,267.393316195373
"723","G","LNG",2040,787.85530664708
"724","G","LPG",2040,848.867670461501
"725","G","MeOH",2040,1594.97767555135
"726","G","NH3",2040,1770.32816239695
"727","G","RefPO",2040,237.68294772922
"728","G","H2",2040,2419.27286081528
"729","O","Oil",2040,137.975746820467
"730","O","LNG",2040,461.972366586386
"731","O","LPG",2040,479.082454237734
"732","O","MeOH",2040,998.508694095487
"733","O","NH3",2040,1141.86824954869
"734","O","RefPO",2040,164.256841452937
"735","O","H2",2040,1724.69683525584
"736","C","Oil",2041,224.658389583333
"737","C","LNG",2041,617.19337797619
"738","C","LPG",2041,754.347461970899
"739","C","MeOH",2041,1478.01572094298
"740","C","NH3",2041,1668.55037356322
"741","C","RefPO",2041,213.960371031746
"742","C","H2",2041,2139.60371031746
"743","T","Oil",2041,280.35475177305
"744","T","LNG",2041,938.687784954407
"745","T","LPG",2041,903.921570696837
"746","T","MeOH",2041,1498.60681457633
"747","T","NH3",2041,1570.95335045243
"748","T","RefPO",2041,250.316742654509
"749","T","H2",2041,3003.8009118541
"750","B","Oil",2041,315.216694915254
"751","B","LNG",2041,1172.68115667877
"752","B","LPG",2041,1042.38325038113
"753","B","MeOH",2041,1935.54110912875
"754","B","NH3",2041,2125.59916877719
"755","B","RefPO",2041,283.528244103668
"756","B","H2",2041,2101.44463276836
"757","G","Oil",2041,264.05089974293
"758","G","LNG",2041,778.007115313992
"759","G","LPG",2041,838.256824580732
"760","G","MeOH",2041,1575.04045460695
"761","G","NH3",2041,1748.19906036699
"762","G","RefPO",2041,234.711910882605
"763","G","H2",2041,2389.03195005509
"764","O","Oil",2041,136.251049985211
"765","O","LNG",2041,456.197712004056
"766","O","LPG",2041,473.093923559762
"767","O","MeOH",2041,986.027335419293
"768","O","NH3",2041,1127.59489642934
"769","O","RefPO",2041,162.203630934776
"770","O","H2",2041,1703.13812481514
"771","C","Oil",2042,221.8146125
"772","C","LNG",2042,609.380803571428
"773","C","LPG",2042,744.798759920635
"774","C","MeOH",2042,1459.30666118421
