"","ship_type","fuel_type","year","consumption"
"776","C","RefPO",2042,203.745595238095
"777","C","H2",2042,2037.45595238095
"778","T","Oil",2042,266.970212765957
"779","T","LNG",2042,893.873480243161
"780","T","LPG",2042,860.76705504897
"781","T","MeOH",2042,1427.06117021277
"782","T","NH3",2042,1495.95377842993
"783","T","RefPO",2042,238.366261398176
"784","T","H2",2042,2860.39513677812
"785","B","Oil",2042,300.167796610169
"786","B","LNG",2042,1116.69567191283
"787","B","LPG",2042,992.618375033629
"788","B","MeOH",2042,1843.13559322034
"789","B","NH3",2042,2024.12000779271
"790","B","RefPO",2042,269.992198009147
"791","B","H2",2042,2001.1186440678
"792","G","Oil",2042,251.444730077121
"793","G","LNG",2042,740.863936834374
"794","G","LPG",2042,798.237238340066
"795","G","MeOH",2042,1499.84575835476
"796","G","NH3",2042,1664.73752326921
"797","G","RefPO",2042,223.506426735218
"798","G","H2",2042,2274.97612926919
"799","O","Oil",2042,129.746228926353
"800","O","LNG",2042,434.418177208772
"801","O","LPG",2042,450.507739327615
"802","O","MeOH",2042,938.952972493345
"803","O","NH3",2042,1073.76189456292
"804","O","RefPO",2042,154.459796340897
"805","O","H2",2042,1621.82786157941
"806","C","Oil",2043,211.190145833333
"807","C","LNG",2043,580.192708333333
"808","C","LPG",2043,709.124421296296
"809","C","MeOH",2043,1389.40885416667
"810","C","NH3",2043,1568.52097701149
"811","C","RefPO",2043,201.133472222222
"812","C","H2",2043,2011.33472222222
"813","T","Oil",2043,263.547517730496
"814","T","LNG",2043,882.413563829787
"815","T","LPG",2043,849.731579984239
"816","T","MeOH",2043,1408.7655141844
"817","T","NH3",2043,1476.77488383468
"818","T","RefPO",2043,235.310283687943
"819","T","H2",2043,2823.72340425532
"820","B","Oil",2043,296.319491525424
"821","B","LNG",2043,1102.37906073446
"822","B","LPG",2043,979.892498430634
"823","B","MeOH",2043,1819.50564971751
"824","B","NH3",2043,1998.16975128255
"825","B","RefPO",2043,266.530759573132
"826","B","H2",2043,1975.46327683616
"827","G","Oil",2043,248.221079691517
"828","G","LNG",2043,731.365681233933
"829","G","LPG",2043,788.003427592116
"830","G","MeOH",2043,1480.61696658098
"831","G","NH3",2043,1643.39473450935
"832","G","RefPO",2043,220.640959725793
"833","G","H2",2043,2245.80976863753
"834","O","Oil",2043,128.08281573499
"835","O","LNG",2043,428.848713398403
"836","O","LPG",2043,444.731999079825
"837","O","MeOH",2043,926.915113871635
"838","O","NH3",2043,1059.9957164275
"839","O","RefPO",2043,152.479542541654
"840","O","H2",2043,1601.03519668737
"841","C","Oil",2044,208.447416666667
"842","C","LNG",2044,572.657738095238
"843","C","LPG",2044,699.915013227513
"844","C","MeOH",2044,1371.36458333333
"845","C","NH3",2044,1548.15057471264
"846","C","RefPO",2044,198.521349206349
"847","C","H2",2044,1985.21349206349
"848","T","Oil",2044,260.124822695035
"849","T","LNG",2044,870.953647416413
"850","T","LPG",2044,838.696104919509
"851","T","MeOH",2044,1390.46985815603
"852","T","NH3",2044,1457.59598923942
"853","T","RefPO",2044,232.25430597771
"854","T","H2",2044,2787.05167173252
"855","B","Oil",2044,292.471186440678
"856","B","LNG",2044,1088.06244955609
"857","B","LPG",2044,967.166621827639
"858","B","MeOH",2044,1795.87570621469
"859","B","NH3",2044,1972.21949477239
"860","B","RefPO",2044,263.069321137118
"861","B","H2",2044,1949.80790960452
"862","G","Oil",2044,244.997429305912
"863","G","LNG",2044,721.867425633492
"864","G","LPG",2044,777.769616844167
"865","G","MeOH",2044,1461.3881748072
"866","G","NH3",2044,1622.05194574949
"867","G","RefPO",2044,217.775492716367
"868","G","H2",2044,2216.64340800588
"869","O","Oil",2044,126.419402543626
"870","O","LNG",2044,423.279249588034
"871","O","LPG",2044,438.956258832035
"872","O","MeOH",2044,914.877255249926
"873","O","NH3",2044,1046.22953829208
"874","O","RefPO",2044,150.499288742412
"875","O","H2",2044,1580.24253179533
"876","C","Oil",2045,0
"877","C","LNG",2045,260.200411099692
"878","C","LPG",2045,318.022724677401
"879","C","MeOH",2045,1869.3345323741
"880","C","NH3",2045,2637.89382287274
"881","C","RefPO",2045,0
"882","C","H2",2045,3382.60534429599
"883","T","Oil",2045,0
"884","T","LNG",2045,411.681073703366
"885","T","LPG",2045,396.433626529168
"886","T","MeOH",2045,1971.73566878981
"887","T","NH3",2045,2583.65363496596
"888","T","RefPO",2045,0
"889","T","H2",2045,4940.1728844404
"890","B","Oil",2045,0
"891","B","LNG",2045,533.482142857143
"892","B","LPG",2045,474.206349206349
"893","B","MeOH",2045,2641.57894736842
"894","B","NH3",2045,3626.20689655172
"895","B","RefPO",2045,0
"896","B","H2",2045,3585
"897","G","Oil",2045,0
"898","G","LNG",2045,335.553913795589
"899","G","LPG",2045,361.53957041949
"900","G","MeOH",2045,2037.94147325933
"901","G","NH3",2045,2827.48877831518
"902","G","RefPO",2045,0
"903","G","H2",2045,3863.9541588583
"904","O","Oil",2045,0
"905","O","LNG",2045,188.870181974495
"906","O","LPG",2045,195.865373899476
"907","O","MeOH",2045,1224.6740220662
"908","O","NH3",2045,1750.6312039567
"909","O","RefPO",2045,0
"910","O","H2",2045,2644.18254764293
"911","C","Oil",2046,0
"912","C","LNG",2046,256.731072285029
"913","C","LPG",2046,313.782421681702
"914","C","MeOH",2046,1844.41007194245
"915","C","NH3",2046,2602.72190523443
"916","C","RefPO",2046,0
"917","C","H2",2046,3337.50393970538
"918","T","Oil",2046,0
"919","T","LNG",2046,406.191992720655
"920","T","LPG",2046,391.147844842112
"921","T","MeOH",2046,1945.44585987261
"922","T","NH3",2046,2549.20491983308
"923","T","RefPO",2046,0
"924","T","H2",2046,4874.30391264786
"925","B","Oil",2046,0
"926","B","LNG",2046,526.369047619047
"927","B","LPG",2046,467.883597883598
"928","B","MeOH",2046,2606.35789473684
"929","B","NH3",2046,3577.85747126437
"930","B","RefPO",2046,0
"931","B","H2",2046,3537.2
"932","G","Oil",2046,0
"933","G","LNG",2046,331.079861611648
"934","G","LPG",2046,356.719042813896
"935","G","MeOH",2046,2010.76892028254
"936","G","NH3",2046,2789.78892793765
"937","G","RefPO",2046,0
"938","G","H2",2046,3812.43477007352
"939","O","Oil",2046,0
"940","O","LNG",2046,186.351912881502
"941","O","LPG",2046,193.253835580816
"942","O","MeOH",2046,1208.34503510532
"943","O","NH3",2046,1727.28945457061
"944","O","RefPO",2046,0
"945","O","H2",2046,2608.92678034102
"946","C","Oil",2047,0
"947","C","LNG",2047,253.261733470366
"948","C","LPG",2047,309.542118686003
"949","C","MeOH",2047,1819.48561151079
"950","C","NH3",2047,2567.54998759613
"951","C","RefPO",2047,0
"952","C","H2",2047,3292.40253511476
"953","T","Oil",2047,0
"954","T","LNG",2047,400.702911737943
"955","T","LPG",2047,385.862063155057
"956","T","MeOH",2047,1919.15605095541
"957","T","NH3",2047,2514.7562047002
"958","T","RefPO",2047,0
"959","T","H2",2047,4808.43494085532
"960","B","Oil",2047,0
"961","B","LNG",2047,519.255952380952
"962","B","LPG",2047,461.560846560846
"963","B","MeOH",2047,2571.13684210526
"964","B","NH3",2047,3529.50804597701
"965","B","RefPO",2047,0
"966","B","H2",2047,3489.4
"967","G","Oil",2047,0
"968","G","LNG",2047,326.605809427706
"969","G","LPG",2047,351.898515208303
"970","G","MeOH",2047,1983.59636730575
"971","G","NH3",2047,2752.08907756011
"972","G","RefPO",2047,0
"973","G","H2",2047,3760.91538128874
"974","O","Oil",2047,0
"975","O","LNG",2047,183.833643788508
"976","O","LPG",2047,190.642297262157
"977","O","MeOH",2047,1192.01604814443
"978","O","NH3",2047,1703.94770518452
"979","O","RefPO",2047,0
"980","O","H2",2047,2573.67101303912
"981","C","Oil",2048,0
"982","C","LNG",2048,249.792394655704
"983","C","LPG",2048,305.301815690305
"984","C","MeOH",2048,1794.56115107914
"985","C","NH3",2048,2532.37806995783
"986","C","RefPO",2048,0
"987","C","H2",2048,3247.30113052415
"988","T","Oil",2048,0
"989","T","LNG",2048,395.213830755232
"990","T","LPG",2048,380.576281468001
"991","T","MeOH",2048,1892.86624203822
"992","T","NH3",2048,2480.30748956732
"993","T","RefPO",2048,0
"994","T","H2",2048,4742.56596906278
"995","B","Oil",2048,0
"996","B","LNG",2048,512.142857142857
"997","B","LPG",2048,455.238095238095
"998","B","MeOH",2048,2535.91578947368
"999","B","NH3",2048,3481.15862068965
"1000","B","RefPO",2048,0
"1001","B","H2",2048,3441.6
"1002","G","Oil",2048,0
"1003","G","LNG",2048,322.131757243765
"1004","G","LPG",2048,347.07798760271
"1005","G","MeOH",2048,1956.42381432896
"1006","G","NH3",2048,2714.38922718257
"1007","G","RefPO",2048,0
"1008","G","H2",2048,3709.39599250396
"1009","O","Oil",2048,0
"1010","O","LNG",2048,181.315374695515
"1011","O","LPG",2048,188.030758943497
"1012","O","MeOH",2048,1175.68706118355
"1013","O","NH3",2048,1680.60595579843
"1014","O","RefPO",2048,0
"1015","O","H2",2048,2538.41524573721
"1016","C","Oil",2049,0
"1017","C","LNG",2049,246.323055841041
"1018","C","LPG",2049,301.061512694606
"1019","C","MeOH",2049,1769.63669064748
"1020","C","NH3",2049,2497.20615231952
"1021","C","RefPO",2049,0
"1022","C","H2",2049,3202.19972593354
"1023","T","Oil",2049,0
"1024","T","LNG",2049,389.72474977252
"1025","T","LPG",2049,375.290499780945
"1026","T","MeOH",2049,1866.57643312102
"1027","T","NH3",2049,2445.85877443444
"1028","T","RefPO",2049,0
"1029","T","H2",2049,4676.69699727024
"1030","B","Oil",2049,0
"1031","B","LNG",2049,505.029761904762
"1032","B","LPG",2049,448.915343915344
"1033","B","MeOH",2049,2500.6947368421
"1034","B","NH3",2049,3432.8091954023
"1035","B","RefPO",2049,0
"1036","B","H2",2049,3393.8
"1037","G","Oil",2049,0
"1038","G","LNG",2049,317.657705059824
"1039","G","LPG",2049,342.257459997117
"1040","G","MeOH",2049,1929.25126135217
"1041","G","NH3",2049,2676.68937680504
"1042","G","RefPO",2049,0
"1043","G","H2",2049,3657.87660371919
"1044","O","Oil",2049,0
"1045","O","LNG",2049,178.797105602522
"1046","O","LPG",2049,185.419220624837
"1047","O","MeOH",2049,1159.35807422267
"1048","O","NH3",2049,1657.26420641234
"1049","O","RefPO",2049,0
"1050","O","H2",2049,2503.15947843531
"1051","C","Oil",2050,0
"1052","C","LNG",2050,0
"1053","C","LPG",2050,0
"1054","C","MeOH",2050,1816.59176029962
"1055","C","NH3",2050,2990.71074949417
"1056","C","RefPO",2050,0
"1057","C","H2",2050,3835.02704952143
"1058","T","Oil",2050,0
"1059","T","LNG",2050,0
"1060","T","LPG",2050,0
"1061","T","MeOH",2050,1958.81355932203
"1062","T","NH3",2050,2994.50808494058
"1063","T","RefPO",2050,0
"1064","T","H2",2050,5725.7627118644
"1065","B","Oil",2050,0
"1066","B","LNG",2050,0
"1067","B","LPG",2050,0
"1068","B","MeOH",2050,2700.80717488789
"1069","B","NH3",2050,4325.43064790475
"1070","B","RefPO",2050,0
"1071","B","H2",2050,4276.27802690583
"1072","G","Oil",2050,0
"1073","G","LNG",2050,0
"1074","G","LPG",2050,0
"1075","G","MeOH",2050,2004.21052631579
"1076","G","NH3",2050,3244.13793103448
"1077","G","RefPO",2050,0
"1078","G","H2",2050,4433.33333333333
"1079","O","Oil",2050,0
"1080","O","LNG",2050,0
"1081","O","LPG",2050,0
"1082","O","MeOH",2050,1177.8811369509
"1083","O","NH3",2050,1964.36603403724
"1084","O","RefPO",2050,0
"1085","O","H2",2050,2967.01119724375
